transaction_id,store_id,store_region,loyalty_flag,payment_type,total_quantity,distinct_products,transaction_value
TXN-0003841,ST-EDM-001,Western,Y,Debit,2,2,31.79
TXN-0003842,ST-EDM-001,Western,Y,Debit,6,3,57.37
TXN-0003843,ST-TOR-001,Central,N,Debit,3,3,15.99
TXN-0003844,ST-TOR-001,Central,N,Debit,5,3,70.13
TXN-0003845,ST-TOR-001,Central,Y,Cash,6,4,86.33
TXN-0003846,ST-TOR-001,Central,N,Debit,4,2,10.96
TXN-0003847,ST-TOR-001,Central,N,Debit,6,2,51.78
TXN-0003848,ST-TOR-001,Central,N,Mobile,12,6,100.44
TXN-0003849,ST-TOR-001,Central,Y,Debit,2,2,10.68
TXN-0003850,ST-TOR-001,Central,N,Debit,3,2,33.71
TXN-0003851,ST-TOR-001,Central,Y,Credit,2,2,16.50
TXN-0003852,ST-TOR-001,Central,Y,Debit,6,4,22.91
TXN-0003853,ST-TOR-001,Central,Y,Credit,3,2,33.04
TXN-0003854,ST-TOR-001,Central,Y,Credit,5,3,65.76
TXN-0003855,ST-TOR-001,Central,N,Cash,5,2,55.33
TXN-0003856,ST-TOR-001,Central,Y,Credit,7,3,96.29
TXN-0003857,ST-TOR-001,Central,Y,Credit,7,5,88.15
TXN-0003858,ST-TOR-001,Central,N,Credit,2,2,13.63
TXN-0003859,ST-TOR-001,Central,Y,Debit,1,1,17.42
TXN-0003860,ST-TOR-001,Central,Y,Credit,5,3,59.94
TXN-0003861,ST-TOR-001,Central,Y,Credit,5,3,50.31
TXN-0003862,ST-TOR-001,Central,N,Mobile,3,2,32.96
TXN-0003863,ST-TOR-002,Central,N,Debit,7,3,78.44
TXN-0003864,ST-TOR-002,Central,Y,Debit,5,4,41.46
TXN-0003865,ST-TOR-002,Central,Y,Mobile,3,2,17.79
TXN-0003866,ST-TOR-002,Central,Y,Credit,2,1,22.72
TXN-0003867,ST-TOR-002,Central,Y,Credit,1,1,16.31
TXN-0003868,ST-TOR-002,Central,Y,Debit,3,1,30.99
TXN-0003869,ST-TOR-002,Central,Y,Debit,6,4,27.94
TXN-0003870,ST-TOR-002,Central,Y,Credit,3,3,28.81
TXN-0003871,ST-TOR-002,Central,N,Debit,3,3,22.90
TXN-0003872,ST-TOR-002,Central,N,Debit,8,4,41.40
TXN-0003873,ST-TOR-002,Central,N,Credit,1,1,13.08
TXN-0003874,ST-TOR-002,Central,Y,Credit,8,6,99.06
TXN-0003875,ST-TOR-002,Central,Y,Cash,5,3,36.35
TXN-0003876,ST-TOR-002,Central,N,Credit,3,2,33.53
TXN-0003877,ST-SCA-001,Central,Y,Credit,8,4,52.05
TXN-0003878,ST-SCA-001,Central,Y,Credit,5,4,35.88
TXN-0003879,ST-SCA-001,Central,Y,Cash,5,3,46.32
TXN-0003880,ST-SCA-001,Central,Y,Mobile,3,2,9.79
TXN-0003881,ST-SCA-001,Central,N,Credit,4,4,22.42
TXN-0003882,ST-SCA-001,Central,N,Credit,5,2,55.29
TXN-0003883,ST-SCA-001,Central,N,Debit,8,5,85.12
TXN-0003884,ST-SCA-001,Central,Y,Debit,3,3,26.72
TXN-0003885,ST-SCA-001,Central,N,Credit,8,3,76.18
TXN-0003886,ST-SCA-001,Central,Y,Credit,8,5,60.44
TXN-0003887,ST-SCA-001,Central,N,Credit,5,3,37.10
TXN-0003888,ST-SCA-001,Central,Y,Debit,5,3,59.53
TXN-0003889,ST-MIS-001,Central,Y,Debit,5,4,46.12
TXN-0003890,ST-MIS-001,Central,Y,Cash,4,3,41.93
TXN-0003891,ST-MIS-001,Central,Y,Cash,2,2,8.73
TXN-0003892,ST-MIS-001,Central,Y,Mobile,6,3,78.25
TXN-0003893,ST-MIS-001,Central,N,Cash,3,2,12.25
TXN-0003894,ST-MIS-001,Central,Y,Mobile,2,2,21.40
TXN-0003895,ST-MIS-001,Central,N,Debit,4,3,35.89
TXN-0003896,ST-MIS-001,Central,N,Credit,2,2,18.97
TXN-0003897,ST-MIS-001,Central,Y,Debit,3,3,35.02
TXN-0003898,ST-MIS-001,Central,N,Credit,7,3,47.00
TXN-0003899,ST-MIS-001,Central,Y,Debit,4,3,34.60
TXN-0003900,ST-MIS-001,Central,Y,Debit,4,3,41.44
TXN-0003901,ST-MIS-001,Central,N,Credit,11,4,88.49
TXN-0003902,ST-MIS-001,Central,Y,Debit,6,3,57.18
TXN-0003903,ST-BRA-001,Central,Y,Credit,4,2,33.08
TXN-0003904,ST-BRA-001,Central,N,Debit,2,1,17.44
TXN-0003905,ST-BRA-001,Central,Y,Mobile,3,3,33.23
TXN-0003906,ST-BRA-001,Central,Y,Debit,3,3,37.08
TXN-0003907,ST-BRA-001,Central,Y,Debit,6,4,39.45
TXN-0003908,ST-BRA-001,Central,Y,Credit,7,3,83.66
TXN-0003909,ST-BRA-001,Central,Y,Credit,7,6,58.84
TXN-0003910,ST-BRA-001,Central,Y,Debit,6,4,35.52
TXN-0003911,ST-HAM-001,Central,Y,Debit,3,2,19.97
TXN-0003912,ST-HAM-001,Central,N,Credit,4,3,13.93
TXN-0003913,ST-HAM-001,Central,N,Debit,9,5,33.70
TXN-0003914,ST-HAM-001,Central,Y,Credit,5,4,41.57
TXN-0003915,ST-HAM-001,Central,N,Credit,6,5,66.66
TXN-0003916,ST-HAM-001,Central,Y,Credit,5,4,51.79
TXN-0003917,ST-KIT-001,Central,Y,Credit,5,4,19.47
TXN-0003918,ST-KIT-001,Central,N,Credit,4,2,25.20
TXN-0003919,ST-KIT-001,Central,N,Debit,10,6,67.78
TXN-0003920,ST-KIT-001,Central,Y,Credit,1,1,7.16
TXN-0003921,ST-KIT-001,Central,Y,Credit,10,6,86.91
TXN-0003922,ST-KIT-001,Central,N,Credit,5,4,46.02
TXN-0003923,ST-KIT-001,Central,Y,Credit,5,4,59.81
TXN-0003924,ST-KIT-001,Central,N,Debit,5,4,48.20
TXN-0003925,ST-LON-001,Central,Y,Cash,1,1,17.13
TXN-0003926,ST-LON-001,Central,Y,Credit,3,3,41.63
TXN-0003927,ST-LON-001,Central,N,Debit,5,3,32.15
TXN-0003928,ST-LON-001,Central,N,Debit,4,1,60.68
TXN-0003929,ST-LON-001,Central,Y,Debit,3,3,35.01
TXN-0003930,ST-LON-001,Central,Y,Credit,2,2,16.29
TXN-0003931,ST-LON-001,Central,Y,Credit,3,2,31.20
TXN-0003932,ST-LON-001,Central,Y,Mobile,6,3,44.21
TXN-0003933,ST-LON-001,Central,N,Debit,4,3,28.19
TXN-0003934,ST-LON-001,Central,Y,Debit,3,3,21.33
TXN-0003935,ST-LON-001,Central,Y,Cash,4,3,39.68
TXN-0003936,ST-LON-001,Central,N,Debit,5,3,27.44
TXN-0003937,ST-LON-001,Central,Y,Mobile,1,1,12.62
TXN-0003938,ST-LON-001,Central,N,Debit,8,4,33.38
TXN-0003939,ST-OTT-001,Eastern,N,Debit,4,2,29.59
TXN-0003940,ST-OTT-001,Eastern,N,Credit,5,5,31.39
TXN-0003941,ST-OTT-001,Eastern,Y,Credit,7,5,67.33
TXN-0003942,ST-OTT-001,Eastern,Y,Credit,5,5,58.60
TXN-0003943,ST-OTT-001,Eastern,Y,Debit,8,6,71.46
TXN-0003944,ST-OTT-001,Eastern,Y,Credit,3,2,29.21
TXN-0003945,ST-OTT-001,Eastern,N,Debit,4,3,18.76
TXN-0003946,ST-OTT-001,Eastern,Y,Credit,2,2,9.59
TXN-0003947,ST-OTT-001,Eastern,Y,Cash,13,7,135.54
TXN-0003948,ST-OTT-001,Eastern,Y,Mobile,9,5,87.50
TXN-0003949,ST-OTT-001,Eastern,N,Debit,1,1,1.95
TXN-0003950,ST-OTT-001,Eastern,N,Credit,5,4,46.97
TXN-0003951,ST-OTT-002,Eastern,N,Debit,4,3,31.84
TXN-0003952,ST-OTT-002,Eastern,Y,Credit,2,2,23.14
TXN-0003953,ST-OTT-002,Eastern,N,Debit,1,1,5.29
TXN-0003954,ST-OTT-002,Eastern,Y,Credit,4,3,35.42
TXN-0003955,ST-OTT-002,Eastern,Y,Credit,2,2,15.04
TXN-0003956,ST-OTT-002,Eastern,Y,Debit,6,4,32.60
TXN-0003957,ST-OTT-002,Eastern,Y,Credit,2,1,4.44
TXN-0003958,ST-OTT-002,Eastern,Y,Debit,7,5,46.43
TXN-0003959,ST-OTT-002,Eastern,Y,Credit,2,2,10.46
TXN-0003960,ST-OTT-002,Eastern,Y,Debit,4,2,51.78
TXN-0003961,ST-OTT-002,Eastern,N,Debit,6,4,78.05
TXN-0003962,ST-OTT-002,Eastern,N,Debit,4,2,36.60
TXN-0003963,ST-CAL-001,Western,N,Credit,2,1,14.14
TXN-0003964,ST-CAL-001,Western,Y,Credit,3,2,7.36
TXN-0003965,ST-CAL-001,Western,N,Cash,3,1,47.70
TXN-0003966,ST-CAL-001,Western,N,Credit,4,3,29.49
TXN-0003967,ST-CAL-001,Western,N,Credit,5,3,68.16
TXN-0003968,ST-CAL-001,Western,N,Cash,2,2,23.61
TXN-0003969,ST-CAL-001,Western,Y,Debit,5,3,65.45
TXN-0003970,ST-CAL-001,Western,Y,Credit,9,4,72.14
TXN-0003971,ST-CAL-001,Western,Y,Debit,1,1,3.27
TXN-0003972,ST-CAL-001,Western,N,Credit,1,1,7.27
TXN-0003973,ST-CAL-001,Western,N,Mobile,3,2,22.69
TXN-0003974,ST-CAL-001,Western,N,Cash,3,2,28.47
TXN-0003975,ST-CAL-001,Western,Y,Debit,6,4,54.88
TXN-0003976,ST-CAL-001,Western,Y,Debit,7,4,76.33
TXN-0003977,ST-CAL-001,Western,N,Debit,6,4,48.69
TXN-0003978,ST-CAL-001,Western,Y,Credit,7,4,56.94
TXN-0003979,ST-CAL-001,Western,Y,Debit,2,1,6.56
TXN-0003980,ST-CAL-001,Western,N,Debit,7,4,57.50
TXN-0003981,ST-EDM-001,Western,N,Credit,4,3,23.78
TXN-0003982,ST-EDM-001,Western,Y,Debit,4,2,58.60
TXN-0003983,ST-EDM-001,Western,Y,Debit,2,2,13.00
TXN-0003984,ST-EDM-001,Western,N,Debit,3,2,33.70
TXN-0003985,ST-EDM-001,Western,N,Debit,9,5,88.35
TXN-0003986,ST-TOR-001,Central,Y,Credit,3,3,24.78
TXN-0003987,ST-TOR-001,Central,Y,Cash,8,5,32.43
TXN-0003988,ST-TOR-001,Central,N,Debit,6,4,50.01
TXN-0003989,ST-TOR-001,Central,Y,Credit,5,2,45.47
TXN-0003990,ST-TOR-001,Central,Y,Credit,4,2,51.39
TXN-0003991,ST-TOR-001,Central,N,Cash,6,3,50.50
TXN-0003992,ST-TOR-001,Central,Y,Credit,2,2,26.28
TXN-0003993,ST-TOR-001,Central,Y,Credit,6,5,54.37
TXN-0003994,ST-TOR-001,Central,Y,Debit,4,2,30.60
TXN-0003995,ST-TOR-001,Central,Y,Mobile,2,2,27.68
TXN-0003996,ST-TOR-001,Central,Y,Credit,2,2,10.74
TXN-0003997,ST-TOR-001,Central,Y,Cash,2,1,20.82
TXN-0003998,ST-TOR-002,Central,Y,Credit,4,3,26.81
TXN-0003999,ST-TOR-002,Central,Y,Debit,1,1,6.13
TXN-0004000,ST-TOR-002,Central,Y,Debit,10,6,80.16
TXN-0004001,ST-TOR-002,Central,Y,Debit,4,2,57.41
TXN-0004002,ST-TOR-002,Central,Y,Debit,5,5,44.29
TXN-0004003,ST-TOR-002,Central,Y,Credit,6,3,34.87
TXN-0004004,ST-TOR-002,Central,Y,Cash,4,3,15.82
TXN-0004005,ST-TOR-002,Central,Y,Debit,4,3,39.89
TXN-0004006,ST-TOR-002,Central,Y,Credit,4,3,48.20
TXN-0004007,ST-TOR-002,Central,Y,Credit,2,2,10.70
TXN-0004008,ST-TOR-002,Central,Y,Cash,5,3,30.72
TXN-0004009,ST-TOR-002,Central,Y,Debit,6,4,42.10
TXN-0004010,ST-SCA-001,Central,Y,Debit,2,2,16.11
TXN-0004011,ST-SCA-001,Central,Y,Debit,4,4,42.57
TXN-0004012,ST-SCA-001,Central,Y,Debit,4,3,44.77
TXN-0004013,ST-SCA-001,Central,N,Credit,5,3,43.32
TXN-0004014,ST-SCA-001,Central,N,Debit,2,2,25.16
TXN-0004015,ST-SCA-001,Central,Y,Mobile,2,2,11.08
TXN-0004016,ST-SCA-001,Central,Y,Debit,8,5,70.66
TXN-0004017,ST-SCA-001,Central,N,Credit,5,3,36.88
TXN-0004018,ST-SCA-001,Central,Y,Debit,9,3,70.25
TXN-0004019,ST-SCA-001,Central,N,Credit,12,7,110.16
TXN-0004020,ST-SCA-001,Central,N,Credit,2,2,22.13
TXN-0004021,ST-SCA-001,Central,Y,Debit,7,3,41.52
TXN-0004022,ST-SCA-001,Central,N,Credit,5,4,59.98
TXN-0004023,ST-SCA-001,Central,N,Debit,7,6,66.67
TXN-0004024,ST-SCA-001,Central,N,Cash,1,1,8.44
TXN-0004025,ST-SCA-001,Central,Y,Cash,3,3,36.18
TXN-0004026,ST-MIS-001,Central,N,Credit,6,3,46.50
TXN-0004027,ST-MIS-001,Central,Y,Credit,6,4,50.84
TXN-0004028,ST-MIS-001,Central,Y,Credit,2,2,24.96
TXN-0004029,ST-MIS-001,Central,N,Debit,2,2,30.77
TXN-0004030,ST-MIS-001,Central,N,Credit,2,2,6.59
TXN-0004031,ST-MIS-001,Central,N,Credit,5,3,17.11
TXN-0004032,ST-MIS-001,Central,N,Credit,6,2,20.08
TXN-0004033,ST-MIS-001,Central,Y,Debit,7,4,67.25
TXN-0004034,ST-MIS-001,Central,Y,Debit,2,2,20.99
TXN-0004035,ST-MIS-001,Central,Y,Debit,1,1,12.81
TXN-0004036,ST-MIS-001,Central,Y,Debit,6,4,32.79
TXN-0004037,ST-MIS-001,Central,N,Debit,8,6,80.13
TXN-0004038,ST-MIS-001,Central,Y,Mobile,4,3,19.14
TXN-0004039,ST-MIS-001,Central,Y,Debit,3,2,27.51
TXN-0004040,ST-BRA-001,Central,N,Mobile,7,4,56.09
TXN-0004041,ST-BRA-001,Central,Y,Credit,6,3,57.73
TXN-0004042,ST-BRA-001,Central,Y,Credit,2,1,5.12
TXN-0004043,ST-BRA-001,Central,Y,Mobile,2,2,27.29
TXN-0004044,ST-BRA-001,Central,Y,Debit,3,2,33.98
TXN-0004045,ST-BRA-001,Central,Y,Mobile,7,4,45.21
TXN-0004046,ST-BRA-001,Central,Y,Credit,3,2,19.99
TXN-0004047,ST-BRA-001,Central,N,Mobile,4,2,14.71
TXN-0004048,ST-BRA-001,Central,Y,Credit,5,4,51.59
TXN-0004049,ST-BRA-001,Central,N,Debit,1,1,8.45
TXN-0004050,ST-BRA-001,Central,Y,Debit,2,2,11.91
TXN-0004051,ST-BRA-001,Central,Y,Debit,3,2,36.12
TXN-0004052,ST-BRA-001,Central,Y,Cash,1,1,3.29
TXN-0004053,ST-BRA-001,Central,N,Credit,5,3,37.27
TXN-0004054,ST-BRA-001,Central,Y,Credit,2,1,29.24
TXN-0004055,ST-HAM-001,Central,Y,Debit,5,4,38.71
TXN-0004056,ST-HAM-001,Central,Y,Cash,2,2,12.74
TXN-0004057,ST-HAM-001,Central,Y,Debit,7,4,65.87
TXN-0004058,ST-HAM-001,Central,Y,Credit,6,4,56.71
TXN-0004059,ST-HAM-001,Central,N,Credit,3,2,36.23
TXN-0004060,ST-HAM-001,Central,Y,Debit,7,4,37.09
TXN-0004061,ST-HAM-001,Central,N,Debit,6,3,73.02
TXN-0004062,ST-HAM-001,Central,Y,Debit,6,5,77.65
TXN-0004063,ST-HAM-001,Central,Y,Debit,4,4,47.10
TXN-0004064,ST-HAM-001,Central,Y,Credit,3,2,47.35
TXN-0004065,ST-HAM-001,Central,Y,Debit,1,1,10.89
TXN-0004066,ST-HAM-001,Central,Y,Debit,3,2,24.89
TXN-0004067,ST-KIT-001,Central,Y,Credit,8,3,57.70
TXN-0004068,ST-KIT-001,Central,N,Mobile,4,4,22.45
TXN-0004069,ST-KIT-001,Central,Y,Credit,4,3,47.31
TXN-0004070,ST-KIT-001,Central,Y,Cash,5,2,65.35
TXN-0004071,ST-KIT-001,Central,N,Mobile,5,4,25.07
TXN-0004072,ST-KIT-001,Central,Y,Debit,7,2,83.97
TXN-0004073,ST-KIT-001,Central,Y,Credit,5,3,52.75
TXN-0004074,ST-KIT-001,Central,Y,Credit,2,2,8.69
TXN-0004075,ST-KIT-001,Central,Y,Debit,8,4,92.81
TXN-0004076,ST-KIT-001,Central,Y,Credit,6,2,40.95
TXN-0004077,ST-KIT-001,Central,Y,Cash,7,3,43.29
TXN-0004078,ST-LON-001,Central,Y,Credit,3,2,19.50
TXN-0004079,ST-LON-001,Central,Y,Cash,3,1,10.02
TXN-0004080,ST-LON-001,Central,N,Debit,4,2,20.45
TXN-0004081,ST-LON-001,Central,N,Debit,3,2,39.45
TXN-0004082,ST-LON-001,Central,Y,Mobile,6,3,28.78
TXN-0004083,ST-LON-001,Central,N,Credit,10,5,114.89
TXN-0004084,ST-LON-001,Central,Y,Debit,7,5,50.65
TXN-0004085,ST-LON-001,Central,Y,Credit,8,3,76.77
TXN-0004086,ST-LON-001,Central,Y,Debit,3,2,14.78
TXN-0004087,ST-LON-001,Central,Y,Credit,2,2,18.02
TXN-0004088,ST-LON-001,Central,Y,Credit,3,3,46.64
TXN-0004089,ST-LON-001,Central,N,Credit,6,3,19.90
TXN-0004090,ST-OTT-001,Eastern,Y,Debit,8,6,76.98
TXN-0004091,ST-OTT-001,Eastern,N,Mobile,4,2,49.32
TXN-0004092,ST-OTT-001,Eastern,Y,Mobile,4,3,44.39
TXN-0004093,ST-OTT-001,Eastern,Y,Credit,3,3,31.16
TXN-0004094,ST-OTT-001,Eastern,Y,Debit,6,4,44.45
TXN-0004095,ST-OTT-001,Eastern,Y,Debit,4,3,41.40
TXN-0004096,ST-OTT-001,Eastern,Y,Debit,3,2,24.98
TXN-0004097,ST-OTT-001,Eastern,N,Mobile,4,2,33.90
TXN-0004098,ST-OTT-001,Eastern,Y,Credit,17,7,165.18
TXN-0004099,ST-OTT-001,Eastern,Y,Debit,4,3,32.75
TXN-0004100,ST-OTT-001,Eastern,Y,Credit,1,1,8.42
TXN-0004101,ST-OTT-001,Eastern,Y,Credit,4,4,50.92
TXN-0004102,ST-OTT-001,Eastern,Y,Debit,3,1,45.63
TXN-0004103,ST-OTT-001,Eastern,Y,Debit,5,4,27.60
TXN-0004104,ST-OTT-001,Eastern,N,Credit,11,7,94.51
TXN-0004105,ST-OTT-001,Eastern,N,Credit,6,3,38.54
TXN-0004106,ST-OTT-001,Eastern,Y,Credit,2,2,5.35
TXN-0004107,ST-OTT-001,Eastern,Y,Debit,6,3,59.76
TXN-0004108,ST-OTT-002,Eastern,Y,Debit,1,1,2.18
TXN-0004109,ST-OTT-002,Eastern,Y,Debit,7,3,58.76
TXN-0004110,ST-OTT-002,Eastern,N,Mobile,3,3,39.45
TXN-0004111,ST-OTT-002,Eastern,N,Credit,4,4,29.07
TXN-0004112,ST-OTT-002,Eastern,Y,Credit,6,2,41.85
TXN-0004113,ST-OTT-002,Eastern,Y,Credit,4,3,24.05
TXN-0004114,ST-OTT-002,Eastern,Y,Credit,6,3,55.29
TXN-0004115,ST-OTT-002,Eastern,Y,Credit,5,5,40.71
TXN-0004116,ST-OTT-002,Eastern,Y,Credit,3,2,33.14
TXN-0004117,ST-CAL-001,Western,Y,Debit,6,4,53.21
TXN-0004118,ST-CAL-001,Western,N,Debit,10,5,110.37
TXN-0004119,ST-CAL-001,Western,Y,Cash,3,2,27.57
TXN-0004120,ST-CAL-001,Western,Y,Credit,8,6,103.47
TXN-0004121,ST-CAL-001,Western,Y,Credit,7,4,88.37
TXN-0004122,ST-CAL-001,Western,Y,Debit,12,6,110.61
TXN-0004123,ST-CAL-001,Western,Y,Debit,3,2,17.93
TXN-0004124,ST-CAL-001,Western,Y,Credit,3,2,41.48
TXN-0004125,ST-CAL-001,Western,Y,Credit,1,1,3.36
TXN-0004126,ST-CAL-001,Western,Y,Debit,5,4,55.05
TXN-0004127,ST-CAL-001,Western,Y,Debit,6,3,78.24
TXN-0004128,ST-CAL-001,Western,Y,Credit,7,5,64.05
TXN-0004129,ST-CAL-001,Western,N,Debit,9,4,111.20
TXN-0004130,ST-CAL-001,Western,N,Credit,3,2,31.20
TXN-0004131,ST-EDM-001,Western,Y,Credit,5,2,71.41
TXN-0004132,ST-EDM-001,Western,Y,Debit,3,2,32.84
TXN-0004133,ST-EDM-001,Western,Y,Mobile,2,2,28.76
TXN-0004134,ST-EDM-001,Western,N,Cash,5,3,43.19
TXN-0004135,ST-EDM-001,Western,Y,Cash,7,5,87.64
TXN-0004136,ST-EDM-001,Western,Y,Credit,9,4,71.82
TXN-0004137,ST-EDM-001,Western,N,Debit,5,3,29.86
TXN-0004138,ST-EDM-001,Western,Y,Debit,3,2,8.74
TXN-0004139,ST-EDM-001,Western,N,Debit,6,4,78.22
TXN-0004140,ST-EDM-001,Western,Y,Credit,5,3,58.22
TXN-0004141,ST-EDM-001,Western,Y,Debit,4,3,46.75
TXN-0004142,ST-EDM-001,Western,Y,Debit,4,3,28.29
TXN-0004143,ST-EDM-001,Western,N,Credit,4,2,37.90
TXN-0004144,ST-EDM-001,Western,N,Credit,7,5,89.27
TXN-0004145,ST-EDM-001,Western,N,Credit,1,1,15.08
TXN-0004146,ST-EDM-001,Western,Y,Cash,3,2,10.06
TXN-0004147,ST-EDM-001,Western,Y,Credit,6,5,68.04
TXN-0004148,ST-EDM-001,Western,N,Debit,10,6,111.95
TXN-0004149,ST-TOR-001,Central,N,Debit,4,4,41.23
TXN-0004150,ST-TOR-001,Central,Y,Debit,1,1,7.35
TXN-0004151,ST-TOR-001,Central,Y,Debit,3,3,16.49
TXN-0004152,ST-TOR-001,Central,Y,Debit,6,4,83.15
TXN-0004153,ST-TOR-001,Central,Y,Credit,2,2,30.39
TXN-0004154,ST-TOR-001,Central,Y,Credit,8,5,94.41
TXN-0004155,ST-TOR-001,Central,N,Credit,4,3,41.76
TXN-0004156,ST-TOR-001,Central,N,Mobile,3,2,17.52
TXN-0004157,ST-TOR-001,Central,N,Credit,3,3,26.81
TXN-0004158,ST-TOR-001,Central,Y,Credit,3,2,15.23
TXN-0004159,ST-TOR-001,Central,Y,Credit,6,4,71.05
TXN-0004160,ST-TOR-002,Central,Y,Credit,8,3,77.74
TXN-0004161,ST-TOR-002,Central,Y,Mobile,9,5,64.30
TXN-0004162,ST-TOR-002,Central,N,Mobile,5,3,32.95
TXN-0004163,ST-TOR-002,Central,N,Cash,8,5,38.50
TXN-0004164,ST-TOR-002,Central,Y,Debit,6,3,48.70
TXN-0004165,ST-TOR-002,Central,N,Debit,3,2,49.18
TXN-0004166,ST-TOR-002,Central,Y,Debit,2,2,19.88
TXN-0004167,ST-TOR-002,Central,Y,Cash,1,1,15.40
TXN-0004168,ST-TOR-002,Central,Y,Debit,5,4,75.65
TXN-0004169,ST-TOR-002,Central,Y,Credit,4,3,29.03
TXN-0004170,ST-SCA-001,Central,N,Debit,5,3,54.37
TXN-0004171,ST-SCA-001,Central,Y,Debit,2,1,10.98
TXN-0004172,ST-SCA-001,Central,Y,Credit,3,2,19.91
TXN-0004173,ST-SCA-001,Central,Y,Credit,3,2,39.53
TXN-0004174,ST-SCA-001,Central,Y,Credit,2,2,22.08
TXN-0004175,ST-SCA-001,Central,Y,Mobile,5,4,48.61
TXN-0004176,ST-MIS-001,Central,Y,Debit,5,3,60.03
TXN-0004177,ST-MIS-001,Central,Y,Credit,7,3,49.56
TXN-0004178,ST-MIS-001,Central,Y,Debit,2,2,15.69
TXN-0004179,ST-MIS-001,Central,Y,Debit,2,1,30.48
TXN-0004180,ST-MIS-001,Central,Y,Credit,4,3,33.04
TXN-0004181,ST-MIS-001,Central,Y,Credit,4,3,25.41
TXN-0004182,ST-MIS-001,Central,Y,Cash,3,3,19.78
TXN-0004183,ST-MIS-001,Central,Y,Credit,6,3,46.59
TXN-0004184,ST-MIS-001,Central,Y,Credit,2,2,20.84
TXN-0004185,ST-MIS-001,Central,N,Debit,3,1,32.64
TXN-0004186,ST-BRA-001,Central,Y,Debit,5,2,63.96
TXN-0004187,ST-BRA-001,Central,Y,Credit,2,1,29.28
TXN-0004188,ST-BRA-001,Central,Y,Debit,2,2,24.89
TXN-0004189,ST-BRA-001,Central,Y,Debit,2,2,18.42
TXN-0004190,ST-BRA-001,Central,N,Cash,5,3,47.34
TXN-0004191,ST-BRA-001,Central,Y,Credit,6,3,67.41
TXN-0004192,ST-BRA-001,Central,Y,Cash,6,4,56.15
TXN-0004193,ST-BRA-001,Central,Y,Debit,6,4,67.32
TXN-0004194,ST-BRA-001,Central,N,Cash,8,6,93.66
TXN-0004195,ST-HAM-001,Central,Y,Debit,4,2,51.88
TXN-0004196,ST-HAM-001,Central,Y,Cash,9,6,66.10
TXN-0004197,ST-HAM-001,Central,Y,Debit,2,2,17.04
TXN-0004198,ST-HAM-001,Central,N,Debit,6,3,59.93
TXN-0004199,ST-HAM-001,Central,N,Debit,5,3,18.21
TXN-0004200,ST-HAM-001,Central,N,Cash,5,3,64.14
TXN-0004201,ST-HAM-001,Central,N,Debit,8,6,96.88
TXN-0004202,ST-HAM-001,Central,Y,Mobile,4,2,32.52
TXN-0004203,ST-HAM-001,Central,N,Cash,7,3,76.60
TXN-0004204,ST-HAM-001,Central,Y,Debit,1,1,8.74
TXN-0004205,ST-HAM-001,Central,Y,Mobile,3,2,38.31
TXN-0004206,ST-HAM-001,Central,Y,Mobile,9,7,89.00
TXN-0004207,ST-KIT-001,Central,Y,Debit,1,1,10.99
TXN-0004208,ST-KIT-001,Central,Y,Debit,1,1,3.18
TXN-0004209,ST-KIT-001,Central,Y,Debit,3,2,46.29
TXN-0004210,ST-KIT-001,Central,Y,Credit,1,1,5.03
TXN-0004211,ST-KIT-001,Central,Y,Debit,5,4,60.50
TXN-0004212,ST-KIT-001,Central,Y,Debit,3,3,23.82
TXN-0004213,ST-KIT-001,Central,Y,Credit,3,3,25.59
TXN-0004214,ST-KIT-001,Central,N,Credit,2,2,11.68
TXN-0004215,ST-KIT-001,Central,Y,Credit,3,3,21.40
TXN-0004216,ST-KIT-001,Central,Y,Debit,2,2,15.83
TXN-0004217,ST-KIT-001,Central,Y,Debit,7,4,87.25
TXN-0004218,ST-LON-001,Central,Y,Cash,4,3,42.47
TXN-0004219,ST-LON-001,Central,Y,Credit,5,3,45.26
TXN-0004220,ST-LON-001,Central,N,Debit,3,2,23.59
TXN-0004221,ST-LON-001,Central,Y,Credit,12,6,140.81
TXN-0004222,ST-LON-001,Central,N,Cash,4,3,27.92
TXN-0004223,ST-LON-001,Central,Y,Credit,6,4,30.77
TXN-0004224,ST-LON-001,Central,N,Cash,7,4,40.97
TXN-0004225,ST-LON-001,Central,Y,Credit,3,3,37.56
TXN-0004226,ST-LON-001,Central,Y,Debit,4,2,31.34
TXN-0004227,ST-LON-001,Central,N,Credit,2,2,14.62
TXN-0004228,ST-LON-001,Central,Y,Credit,5,3,22.30
TXN-0004229,ST-OTT-001,Eastern,Y,Credit,7,4,40.75
TXN-0004230,ST-OTT-001,Eastern,N,Debit,6,4,67.80
TXN-0004231,ST-OTT-001,Eastern,Y,Cash,5,5,67.20
TXN-0004232,ST-OTT-001,Eastern,Y,Debit,7,5,28.65
TXN-0004233,ST-OTT-001,Eastern,Y,Credit,2,2,20.17
TXN-0004234,ST-OTT-001,Eastern,Y,Credit,2,2,16.78
TXN-0004235,ST-OTT-001,Eastern,Y,Mobile,4,2,41.35
TXN-0004236,ST-OTT-001,Eastern,Y,Credit,4,4,28.75
TXN-0004237,ST-OTT-001,Eastern,N,Cash,2,2,4.73
TXN-0004238,ST-OTT-001,Eastern,N,Credit,3,2,18.16
